id,descripcion,imagen
6537846,PLATE 1X12,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6537846.jpg
6546610,ROOF TILE 2X1X2,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6546610.jpg
6524967,"WALL ELEMENT 1X4X3, ABS",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6524967.jpg
6252204,FRAME 1X2X2,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6252204.jpg
6058084,FRAME 1X2X3,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6058084.jpg
6522738,FRAME 1X4X3,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6522738.jpg
6231575,FRAME 2X4X3,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6231575.jpg
6525578,FRAME 2X4X6,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6525578.jpg
6488771,LATTIC 1/2 FOR FRAME 1X4X3,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6488771.jpg
6037634,LATTICE DOOR FOR FRAME 1X4X6,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6037634.jpg
6526039,D. W. PANES F. FRAME 1X4X6,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6526039.jpg
6423976,BUSH,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6423976.jpg
4519345,RIGHT DOOR W/KNOB HINGE 1X3X3,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/4519345.jpg
6405558,BALCONY 1/2 4X8X2 1/3,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6405558.jpg
6544306,SHUTTER 1X2X3 W. SHAFT Ø3.2,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6544306.jpg
6556018,WALL 1X4X5 W/BOWED SLIT,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6556018.jpg
6489477,BRICK W. BOW 4X1X1 1/3,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6489477.jpg
6143428,MOUNTAIN BOTTOM 4X10X6,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6143428.jpg
4216709,MOUNTAIN TOP 3X8X7,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/4216709.jpg
6490169,CORNER PLATE 6X6X45°,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6490169.jpg
6384275,BRICK 1X10,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6384275.jpg
6525446,BRICK 1X12,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6525446.jpg
6207688,WALL W/WINDOW W.RADIUS 1x4x2,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6207688.jpg
6403175,PLATE 1X1 ROUND,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6403175.jpg
6522321,BRICK Ø16 W. CROSS,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6522321.jpg
6491215,"PALMLEAF, SMALL",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6491215.jpg
6296243,BRICK 4X4X2 W. BOW / Ø 4.85,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6296243.jpg
6306724,FRONT 4X6X1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6306724.jpg
6343717,PLATE Ø63.84 W. 4 KNOBS,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6343717.jpg
4527977,PLATE 6X12 W. 22 KNOBS,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/4527977.jpg
6530042,BOX  2x2x2,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6530042.jpg
6383728,PLATE 4X4 W. 4 KNOBS,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6383728.jpg
6553851,PLATE 4X6 W. 12 KNOBS,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6553851.jpg
6519696,ARCH 1X4X2,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6519696.jpg
6343601,HANDLE 1X4X2,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6343601.jpg
6528416,BOWED ROOF RIDGE 2X4X1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6528416.jpg
6488728,PLATE 6X16 W. 26 KNOBS,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6488728.jpg
6538380,LATTICE PLATE 1X4X3,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6538380.jpg
6334834,BRICK 2X3 W. ARCH,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6334834.jpg
6533083,TECHNIC BRICK 4X4 ROUND,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6533083.jpg
6482746,WALL CORNER 1X1X1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6482746.jpg
6546173,ROCKET STEP 3X3X2 W. CROSS,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6546173.jpg
6269048,LEAVES 3 ELEMENTS,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6269048.jpg
4527604,ROTORBLAD 2X16,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/4527604.jpg
6275973,GLASS FOR FRAME 1X2X2. NO. 7,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6275973.jpg
6555321,FLAT TILE 1X3,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6555321.jpg
6543503,BRICK 4X3 W. BOW/ANGLE,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6543503.jpg
6376311,WOODEN DOOR 4X6 W/WINDOW,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6376311.jpg
6411925,"PLATE 2X6, W/1.5 PLATE 1X6, UPWARDS",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6411925.jpg
6469955,FISH W. KNOB,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6469955.jpg
6527814,DORSAL FIN Ø3.2 MM,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6527814.jpg
6483941,FRAME PLATE 4X4,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6483941.jpg
6473944,TECHNIC STICK,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6473944.jpg
6277260,"PARABOLA, DIA. 16",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6277260.jpg
6462459,TUB,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6462459.jpg
6320057,"HORN, W/ 4.85 BUSH",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6320057.jpg
6528176,"GLASS FOR FRAME 1X6X7, W/ BOW",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6528176.jpg
6517270,"PLATE 2X4 W/ HOR. 3.2 SHAFT, NO. 1",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6517270.jpg
6475283,"SPHERE 4X4, W/ KNOBS",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6475283.jpg
6350709,"PLATE 8X8, CIRCLE",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6350709.jpg
6356158,BEARING ELEMENT 2X4 W.D. SNAP,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6356158.jpg
6478025,"BRICK,4X10X1 2/3 INV.,DEG.22,W/4.85 HOLE",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6478025.jpg
6494114,TECHNIC BRICK 1X1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6494114.jpg
6547182,"RIGHT PLATE 2X4, DEG. 27",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6547182.jpg
6547183,"LEFT PLATE 2X4, DEG. 27",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6547183.jpg
6296838,LADDER 4X16 W. Ø3.2 SHAFT,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6296838.jpg
6560325,PLATE 1X2 W. 1 HORIZONTAL SNAP,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6560325.jpg
6320310,"BRICK 1X1 W/ HOLDER, VERTICAL",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6320310.jpg
6484604,"BRICK 1X1 W/HOLDER, H0RIZONTAL",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6484604.jpg
6543003,"TILE 6X8, CIRCLE, NO. 1",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6543003.jpg
6472550,"PLATE 2X4, W/ 2 KNOBS",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6472550.jpg
6405646,BEARING ELEMENT 2X2 W.D. SNAP,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6405646.jpg
6535851,ROUND SIGN W. SNAP,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6535851.jpg
6544042,"1/4 ARCH BRICK 3X3, W/ CUTOUT, NO. 1",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6544042.jpg
6383106,RIGHT ROOF TILE 2X3,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6383106.jpg
6383103,LEFT  ROOF TILE 2X3,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6383103.jpg
6515223,FOUR-SIDED SIGN WITH SNAP,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6515223.jpg
6532268,TRIANGULAR  SIGN W. SNAP,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6532268.jpg
6509394,"BRICK 1X4X3, OUTSIDE HALF BOW, NO. 1",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6509394.jpg
6329274,PLATE ROUND 2X2 W/ VERT. SHAFT,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6329274.jpg
6421617,"BRICK 4/3, 16X16 W/ 4.85 HOLE",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6421617.jpg
6547510,PLATE 2X3 W/ HOLDER,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6547510.jpg
6523621,"FLAT TILE 1X2, NO. 284",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6523621.jpg
6390028,"BRICK, W/ BOW 1X4, NO. 6",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6390028.jpg
6286223,"FLAT TILE 1X1, NO. 213",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6286223.jpg
6286351,"PLATE 1X1X2/3, OUTSIDE BOW, NO. 1",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6286351.jpg
6310190,PLATE 4X4 W/ VERT. HOLDER,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6310190.jpg
6517909,FLAT TILE 1X6,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6517909.jpg
6287960,"BIRD, NO. 14",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6287960.jpg
6288537,"FLAT TILE 2X2, NO. 416",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6288537.jpg
6523392,"ARM, NO. 5",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6523392.jpg
6301627,"PLATE, 6X6X2/3, CIRCLE, W/ REDUCED KNOBS",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6301627.jpg
6509766,"PLATE, 8X8X2/3, CIRCLE, W/ REDUCED KNOBS",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6509766.jpg
6477326,"PLATE, 4X4X2/3, CIRCLE, W/ REDUCED KNOBS",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6477326.jpg
6551499,"TILE 2X4, CIRCLE, NO. 1",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6551499.jpg
6508846,"PLATE 6X6, W/ 3.2 SHAFT, NO. 1",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6508846.jpg
6291032,"OWL, NO. 8",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6291032.jpg
6291791,"FLAT TILE 1X2, NO. 276",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6291791.jpg
6472086,"PLATE W/ BOW 2X2X2/3, 45 DEG.",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6472086.jpg
6293665,"FLAT TILE 1X2, NO. 278",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6293665.jpg
6543486,"TILE 3X3, CIRCLE, NO. 1",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6543486.jpg
6294522,"BRICK 4X3 W/ BOW - ANGLE, NO. 2",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6294522.jpg
6294524,"TILE 2X2, W/ BOW, NO. 2",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6294524.jpg
6294532,"PLATE W/ BOW 1X2X2/3, NO. 2",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6294532.jpg
6294879,"CIRCLE TILE 1X1 1/4, NO. 17",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6294879.jpg
6553757,COW HORN,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6553757.jpg
6542271,"BRICK 1X2X1 2/3, W/ 8 KNOBS",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6542271.jpg
6544443,"NECK - TAIL, DIA. 15,83 - DIA. 7,84",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6544443.jpg
6488008,"ROOF TILE 1X4X3, INV., DEG. 60",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6488008.jpg
6472549,"OWL, NO. 9",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6472549.jpg
6544408,3.2 SHAFT W/ 5.9 BALL,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6544408.jpg
6543495,BRICK 2X2 W. CUP FOR BALL,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6543495.jpg
6517008,BRICK W/ BOW 2X2X1 1/3,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6517008.jpg
6299836,"FLAT TILE 1X2, NO. 287",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6299836.jpg
6299932,FLAT TILE 1X8 NO. 73,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6299932.jpg
6525724,"ARM, NO. 3",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6525724.jpg
6522257,FRAME 1X3X2,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6522257.jpg
6390506,"SQUIRREL, NO. 6",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6390506.jpg
6508986,BRICK W/ BOW 1X6X1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6508986.jpg
6529319,"WALL ½ CIRCLE, 1X2, W/ 4.85 HOLE",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6529319.jpg
6508987,"PLATE 2X2, W/ 3.2 SHAFT, NO. 1",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6508987.jpg
6545179,"BRICK 2X6X1, INV. ARCH",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6545179.jpg
6302572,"FLAT TILE 1X2, NO. 291",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6302572.jpg
6446787,"PLANT, W/ 3.2 SHAFT, NO. 3",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6446787.jpg
6559726,"BRICK 2X2, INVERTED BOW",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6559726.jpg
6439782,"PLATE 4X8, ANGLED, 45 DEG.",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6439782.jpg
6304837,"FLAT TILE 1X2, NO. 286",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6304837.jpg
6304928,"FLAT TILE 1X2, NO. 291",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6304928.jpg
6543514,"PLATE 3X3, 1/4 CIRCLE, W/ CUT OUT",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6543514.jpg
6531022,"TILE 4X4X2/3, CIRCLE, W/O KNOBS",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6531022.jpg
6308842,"PIG 1X4X1 2/3, NO. 3",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6308842.jpg
6316697,3.2 SHAFT ELEMENT W/ CROSS HOLE,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6316697.jpg
6547508,"PLANT, W/ PLATE 1X1, NO. 1",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6547508.jpg
6331694,"PLATE 2X3 W/ HOLDER, NO.14",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6331694.jpg
6309297,"ROOF TILE 2X2, 45 DEG., NO. 25",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6309297.jpg
6310336,"ANIMAL, NO. 98",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6310336.jpg
6310366,OPEN BOX 1X3,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6310366.jpg
6560654,"SPHERE 1X1, NO. 1",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6560654.jpg
6313780,"FLAT TILE, ROUND, NO. 1163",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6313780.jpg
6313781,"FLAT TILE 1X8, NO. 76",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6313781.jpg
6522834,"BRICK 2X4X1, HALF BOW W/ CUT, RIGHT",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6522834.jpg
6536260,"BRICK 2X4X1, HALF BOW W/ CUT, LEFT",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6536260.jpg
6316567,"TILE 2X2, W/ DEG. 45 CUT, NO. 5",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6316567.jpg
6317057,"ANIMAL, NO. 148",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6317057.jpg
6317293,"COW, NO. 6",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6317293.jpg
6527153,"PLATE 1X2, W/ 1.5 PLATE 2X6, DOWNWARDS",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6527153.jpg
6553755,TILE 2X6,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6553755.jpg
6550534,"CHAIN 2 MODULE, W/ 3.2 SHAFT",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6550534.jpg
6337741,"PLATE 2X2, W/ 1.5 PLATE 2X2, DOWNWARDS",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6337741.jpg
6481505,"CRAB, NO. 1",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6481505.jpg
6504268,"PLATE 16X16X2/3, W/ 8 CUT OUT",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6504268.jpg
6345465,PLATE HEXAGONAL W/ STANDARD DIA. 48,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6345465.jpg
6319748,"SHEEP, NO. 7",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6319748.jpg
6536598,"1/4 ARCH BRICK 5X5, W/ CUTOUT",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6536598.jpg
6535446,"3.2 SHAFT ELEMENT, NO. 3",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6535446.jpg
6518001,"ROOF TILE 6X8, DEG. 45, W/ CUTOUT",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6518001.jpg
6518002,"ROOF TILE 6X8, W/ 4.85 HOLE, W/ CUTOUT",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6518002.jpg
6475096,LADDER 2X16 W/3.2 SHAFT,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6475096.jpg
6537354,"PLATE 4X4, W/ HOR. 3.2 SHAFT, NO. 1",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6537354.jpg
6490806,"BRICK 1X3,OUTSIDE HALF ARCH,W/ CUTOUT",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6490806.jpg
6518155,BRICK W/ INSIDE BOW 1X6X2,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6518155.jpg
6519105,"CONTAINER, 2X2X1 2/3, NO. 1",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6519105.jpg
6537964,"SHAFT 6 MODULE, W/ FLANGE",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6537964.jpg
6519215,"1/4 CONE 8X8X12, W/ CUTOUT",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6519215.jpg
6505158,"HARNESS, W/ 3.2 SHAFT",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6505158.jpg
6491198,"RIGHT LEG, W/ KNOBS",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6491198.jpg
6491182,"LEFT LEG, W/ KNOBS",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6491182.jpg
6519729,"SPIDER WEB, NO. 3",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6519729.jpg
6529198,"LEAF, 5X6X1 2/3, NO. 1",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6529198.jpg
6541656,"DOOR, W/ WINDOW, 1X4X6, NO. 1",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6541656.jpg
6554492,"BRICK 1X1X1, BOW",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6554492.jpg
6523918,"BRICK 2X4, INVERTED FULL BOW",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6523918.jpg
6525777,"BRICK 1X2, BOW",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6525777.jpg
6325420,"PLATE, W/ BOW 5X8X2/3",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6325420.jpg
6346348,"PLATE 8X16X2/3, W/ 6 CUT OUT",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6346348.jpg
6524384,"INTERIOR, NO. 10",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6524384.jpg
6526019,"BRICK, 1X2X1, BOW, W/ CUTOUT",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6526019.jpg
6322160,FLAT TILE 2X2 NO. 440,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6322160.jpg
6322161,FLAT TILE 2X2 NO. 441,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6322161.jpg
6528113,"TILE, 6X6, CIRCLE",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6528113.jpg
6322630,"FLAT TILE 2X2, INV. NO. 18",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6322630.jpg
6533753,PLATE 2X6X2/3 W 4 HOR. KNOB,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6533753.jpg
6452537,BOW 1/4 4X4X1,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6452537.jpg
6344911,"FLAG 3X8, W/ 3.2 SHAFT",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6344911.jpg
6550948,"BRICK 1X8X5/3, BOW",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6550948.jpg
6323420,"ROOF TILE 1X2X2/3, ABS, NO. 3",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6323420.jpg
6323421,"ROOF TILE 1X2X2/3, ABS, NO. 4",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6323421.jpg
6528129,"SHELL 8X18X6 BOW, W/ CUTOUT",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6528129.jpg
6535980,"CREATURE HEAD, NO. 64",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6535980.jpg
6327402,SPIRAL TUBE W/ TUBE STUD,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6327402.jpg
6324417,"FLAT TILE 1X1, ROUND, NO. 145",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6324417.jpg
6537599,ROOF TILE 4X4/45° INV.,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6537599.jpg
6551087,"BRICK 4X4X1 2/3, BOW",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6551087.jpg
6549521,SPIDER'S WEB W. SHAFT Ø 3.2,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6549521.jpg
6533191,"ROOF TILE 2X2, INVERTED, DEG. 45",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6533191.jpg
6549013,"PLANT, W/ PLATE 3X3X2/3, NO. 1",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6549013.jpg
6338384,"3.2 HOLDER W/ 3.2 HOLE, 90 DEG.",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6338384.jpg
6535361,LATTICE 1X4 W/ 3.2 SHAFT,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6535361.jpg
6488776,"BRICK 2X2, W/4.85 HOLE, NO. 1",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6488776.jpg
6326482,"PLATE 6X6, W/4.85 HOLE, NO. 1",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6326482.jpg
6537722,"WALL 2X8X4, 1/2 CIRCLE, W/ CUTOUT, NO. 1",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6537722.jpg
6473604,"BRICK 1X1, W/ CROSS HOLE",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6473604.jpg
6537237,"WALL ELEMENT 8X8X6, 1/4 CIRCLE",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6537237.jpg
6538758,"CAPE, NO. 15",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6538758.jpg
6440196,"CAPE, NO. 15",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6440196.jpg
6500766,BRICK W/ PLATE 2X3X1 1/3,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6500766.jpg
6488069,MINI ANTENNA,https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6488069.jpg
6328358,"PLATE 8X16X2/3, W/ 6 CUT OUT, NO. 1",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6328358.jpg
6526716,"BRICK 1X3X3,INSIDE ARCH,W/ CUTOUT, KNOB",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6526716.jpg
6329575,"FLAT TILE 1X2, NO. 300",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6329575.jpg
6329576,"FLAT TILE 2X2, NO. 443",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6329576.jpg
6329579,"FOUR-SIDED SIGN W/ SNAP, NO. 5",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6329579.jpg
6329580,"ROOF TILE 2X2, 45 DEG., NO. 27",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6329580.jpg
6329581,"FLAT TILE 1X1, ROUND, NO. 147",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6329581.jpg
6329582,"ROOF TILE 2X2, 45 DEG., NO. 28",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6329582.jpg
6329583,"FLAT TILE 1X1, NO. 234",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6329583.jpg
6329584,"FLAT TILE 1X1, NO. 235",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6329584.jpg
6329585,"FLAT TILE 1X2, NO. 301",https://www.lego.com/cdn/product-assets/element.img.photoreal.192x192/6329585.jpg
